symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ETH/USD,2023-05-19 05:00:00+00:00,1805.16,1829.59,1788.933066181,1814.1290562,7023.245550267,14265.0,1812.4963891858
ETH/USD,2023-05-20 05:00:00+00:00,1813.9,1829.76862515,1808.48875,1817.75961005,5978.437210457,10896.0,1818.2999831682
ETH/USD,2023-05-21 05:00:00+00:00,1817.63,1819.36,1791.64,1803.631107995,8294.515846398,14746.0,1808.0718410268
ETH/USD,2023-05-22 05:00:00+00:00,1803.9,1869.095335,1803.4645934,1856.522284,12464.06719353,23728.0,1825.3392967625
ETH/USD,2023-05-23 05:00:00+00:00,1856.7,1866.386403255,1816.44,1829.79578039,12540.396888095,22983.0,1848.8312770756
ETH/USD,2023-05-24 05:00:00+00:00,1829.97,1837.999685183,1765.09,1782.418737725,16128.875022595,25428.0,1800.3111109102
ETH/USD,2023-05-25 05:00:00+00:00,1782.1,1819.37,1778.3277631555,1809.616,10926.186677725,19051.0,1801.3059618184
ETH/USD,2023-05-26 05:00:00+00:00,1809.85328465,1840.0,1803.15381455,1835.72596735,9912.316647072,17567.0,1826.7225868006
ETH/USD,2023-05-27 05:00:00+00:00,1835.4986181,1865.53,1814.79,1851.36993135,7623.493299877,14600.0,1837.6915122981
ETH/USD,2023-05-28 05:00:00+00:00,1851.46,1931.255,1839.5071308,1901.35,14301.64423025,24954.0,1879.7379450657
ETH/USD,2023-05-29 05:00:00+00:00,1901.39,1911.92,1874.66,1899.7640824,11040.2861299,17714.0,1895.1584202411
ETH/USD,2023-05-30 05:00:00+00:00,1899.286,1918.98,1871.38,1875.56475,10700.776724925,19756.0,1902.4485742222
ETH/USD,2023-05-31 05:00:00+00:00,1874.85,1889.2,1842.01,1856.58418469,13482.222844664,26123.0,1867.0223637579
ETH/USD,2023-06-01 05:00:00+00:00,1856.36,1889.5209775,1848.206519271,1887.041805,12047.836548613,26916.0,1867.1596463033
ETH/USD,2023-06-02 05:00:00+00:00,1886.86,1911.08,1877.23,1902.325531185,12594.6107659,25405.0,1895.4974916765
ETH/USD,2023-06-03 05:00:00+00:00,1902.42,1907.9778,1881.89,1895.7719245,9957.326589822,16908.0,1895.9558646885
ETH/USD,2023-06-04 05:00:00+00:00,1895.65,1914.62,1867.92,1872.018925,15698.536760085,27295.0,1894.7571588306
ETH/USD,2023-06-05 05:00:00+00:00,1871.73,1876.9,1781.23,1822.5715,21784.322074899,34660.0,1829.0057450719
ETH/USD,2023-06-06 05:00:00+00:00,1822.66,1924.32,1791.0,1905.37163,19130.64316681,41335.0,1860.4374061874
ETH/USD,2023-06-07 05:00:00+00:00,1906.63,1998.59,1810.5371,1838.596055,12082.419705744,31482.0,1919.4783988425
ETH/USD,2023-06-08 05:00:00+00:00,1846.97,1877.9955,1818.43,1832.0,6440.615395459,14093.0,1842.7044369281
ETH/USD,2023-06-09 05:00:00+00:00,1830.78,1855.4673965,1785.3665,1788.69575,8416.284629801,23126.0,1838.2765457905
ETH/USD,2023-06-10 05:00:00+00:00,1792.98,1794.46,1718.24553175,1754.5451955,5306.141700202,16347.0,1754.0368675281
ETH/USD,2023-06-11 05:00:00+00:00,1758.34,1778.0309116,1720.9022805,1740.99060223,3502.037833551,12927.0,1755.9301217946
ETH/USD,2023-06-12 05:00:00+00:00,1741.09588,1771.0,1722.284860395,1747.391620255,2632.417679023,12160.0,1749.4039915917
ETH/USD,2023-06-13 05:00:00+00:00,1747.3489,1772.84,1725.53215,1763.49,1808.796524144,9176.0,1761.1645343784
ETH/USD,2023-06-14 05:00:00+00:00,1763.0,1773.45,1632.16,1648.7881125,153.631348104,605.0,1743.4033575071
ETH/USD,2023-06-15 05:00:00+00:00,1649.14969871,1678.708375,1622.5935,1666.393865,17.112446808,117.0,1640.3912630338
ETH/USD,2023-06-16 05:00:00+00:00,1665.91766205,1727.6831102,1649.2381955,1726.0005,11.749576515,77.0,1683.613710365
ETH/USD,2023-06-17 05:00:00+00:00,1725.581991975,1770.32819985,1720.307688245,1729.2,4.491478352,33.0,1728.0027383316
ETH/USD,2023-06-18 05:00:00+00:00,1729.5493622,1747.98085,1712.965497,1724.52177162,8.130227576,41.0,1738.3442467462
ETH/USD,2023-06-19 05:00:00+00:00,1724.090196265,1750.33931365,1699.8747136,1731.2735,3.745330517,58.0,1728.4720025071
ETH/USD,2023-06-20 05:00:00+00:00,1730.9505,1820.653741,1714.543175,1817.14415045,66.991783331,102.0,1790.1404311488
